"","STATEFIPS","STATE","COUNTYFIPS","COUNTYNAME","year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"1981","37","NC","115","Madison County",2013,8430,0.470937129300119,0.549228944246738,39.6890865954923,27.8227758007117,0.0794780545670225,0.0640569395017794,0.132858837485172,0.207591933570581,0.193357058125741,0.158956109134045,0.67864768683274,2240
"1982","37","NC","117","Martin County",2013,10320,0.347868217054264,0.710271317829457,36.4249031007752,26.8281976744186,0.0290697674418605,0.0697674418604651,0.111434108527132,0.121124031007752,0.171511627906977,0.133720930232558,0.957364341085271,2880
"1983","37","NC","119","Mecklenburg County",2013,469810,0.320342266022435,0.702496754006939,68.4733402864988,52.3480939103042,0.00136225282561035,0.0573210446776356,0.20137928098593,0.189033864753837,0.326706540942083,0.300206466443882,1.78529192652349,151020
"1984","37","NC","121","Mitchell County",2013,6040,0.506622516556291,0.572847682119205,40.0266556291391,27.2094370860927,0.0397350993377483,0.119205298013245,0.129139072847682,0.182119205298013,0.165562913907285,0.130794701986755,0.749337748344371,1650
"1985","37","NC","123","Montgomery County",2013,10930,0.376944190301921,0.866422689844465,40.0974382433669,29.6579139981702,0.0228728270814273,0.0713632204940531,0.118938700823422,0.151875571820677,0.156450137236962,0.127172918572736,0.798444647758463,3330
"1986","37","NC","125","Moore County",2013,41810,0.455871801004544,0.602726620425735,59.7966036833293,36.7240373116479,0.0186558239655585,0.0521406362114327,0.264290839512078,0.171250896914614,0.318105716335805,0.264290839512078,1.48787371442239,13590
"1987","37","NC","127","Nash County",2013,43220,0.334335955576122,0.769782508098103,45.0074271170754,32.5629569643683,0.0104118463674225,0.0745025451180009,0.131420638593244,0.140675613142064,0.240397963905599,0.210319296621934,1.30777417862101,13800
"1988","37","NC","129","New Hanover County",2013,99180,0.350373059084493,0.54547287759629,56.6793305101835,38.1245815688647,0.00191570881226054,0.0567654769106675,0.218189151038516,0.176547691066747,0.303085299455535,0.268199233716475,1.24002823149829,28780
"1989","37","NC","131","Northampton County",2013,8060,0.291563275434243,0.735732009925558,36.8936724565757,25.2049627791563,0.0248138957816377,0.0583126550868486,0.102977667493797,0.13151364764268,0.188585607940447,0.142679900744417,0.868114143920595,2290
"1990","37","NC","133","Onslow County",2013,77050,0.457884490590526,0.703439325113563,40.4883971447112,31.4648410123297,0.00441271901362751,0.0438676184295912,0.0968202465931214,0.118234912394549,0.171317326411421,0.158857884490591,0.628241401687216,27010
"1991","37","NC","135","Orange County",2013,59430,0.392899209153626,0.660272589601211,84.7898872623254,58.0577654383308,0.0099276459700488,0.0323069156991418,0.305233047282517,0.208648830556958,0.370183409052667,0.310112737674575,1.93557126030624,21410
"1992","37","NC","137","Pamlico County",2013,5410,0.44177449168207,0.515711645101664,49.4354898336414,28.3576709796673,0.00924214417744917,0.0609981515711645,0.188539741219963,0.186691312384473,0.243992606284658,0.199630314232902,1.07301293900185,1410
"1993","37","NC","139","Pasquotank County",2013,17020,0.372502937720329,0.6786133960047,43.1466509988249,30.9403055229142,0.00646298472385429,0.0681551116333725,0.122796709753231,0.150998824911868,0.23090481786134,0.209753231492362,0.960282021151586,4940
"1994","37","NC","141","Pender County",2013,23530,0.431789205269868,0.710157246068848,47.369570760731,34.5529536761581,0.0114747131321717,0.070123246918827,0.154271143221419,0.1755206119847,0.272418189545261,0.246493837654059,0.905269868253294,7200
"1995","37","NC","143","Perquimans County",2013,5740,0.461672473867596,0.585365853658537,46.9256097560976,28.2505226480836,0.024390243902439,0.0627177700348432,0.17595818815331,0.172473867595819,0.252613240418118,0.221254355400697,1.04355400696864,1610
"1996","37","NC","145","Person County",2013,16820,0.387633769322235,0.692627824019025,43.635255648038,33.8752080856124,0.0214030915576694,0.0802615933412604,0.137336504161712,0.137336504161712,0.250297265160523,0.224137931034483,0.924019024970273,5130
"1997","37","NC","147","Pitt County",2013,69830,0.324502362881283,0.721752828297293,49.8168408993269,36.6915652298439,0.00673063153372476,0.0532722325648002,0.139624803093226,0.150078762709437,0.249176571674066,0.223686094801661,1.28676786481455,22410
"1998","37","NC","149","Polk County",2013,8780,0.46127562642369,0.5,51.1927107061503,27.7113895216401,0.0261958997722096,0.0478359908883827,0.261958997722096,0.212984054669704,0.267653758542141,0.202733485193622,1.46173120728929,2390
"1999","37","NC","151","Randolph County",2013,61390,0.425313568985177,0.724222186023782,42.195015474833,32.0775207688549,0.0216647662485747,0.0798175598631699,0.120866590649943,0.164521909105718,0.218602378237498,0.19107346473367,0.870711842319596,18810
"2000","37","NC","153","Richmond County",2013,18250,0.320547945205479,0.844931506849315,35.3636164383562,27.0271232876712,0.0126027397260274,0.0756164383561644,0.0936986301369863,0.123287671232877,0.156712328767123,0.130958904109589,0.803890410958904,5160
"2001","37","NC","155","Robeson County",2013,50100,0.264870259481038,0.984431137724551,33.2011377245509,25.8526347305389,0.0157684630738523,0.0796407185628742,0.0708582834331337,0.167265469061876,0.139321357285429,0.1187624750499,0.814271457085828,15170
"2002","37","NC","157","Rockingham County",2013,39130,0.400204446716075,0.676718630207002,42.1645540506006,31.1639151546128,0.0199335548172757,0.0828009200102223,0.148223869154102,0.133912599028878,0.213391259902888,0.182724252491694,0.842116023511372,11430
"2003","37","NC","159","Rowan County",2013,59630,0.401811168874728,0.713566996478283,43.27214489351,32.273402649673,0.0137514673821902,0.0791547878584605,0.156129465034379,0.155123260103975,0.2419922857622,0.208787523058863,1.11527754485997,18320
"2004","37","NC","161","Rutherford County",2013,25150,0.446123260437376,0.671968190854871,40.00337972167,28.8859244532803,0.0210735586481113,0.0966202783300199,0.128429423459245,0.166600397614314,0.194433399602386,0.159840954274354,1.02353876739563,7050
"2005","37","NC","163","Sampson County",2013,29070,0.324045407636739,1.06054351565187,37.4304781561748,29.4063639490884,0.0350877192982456,0.0498796009631923,0.0780873753009976,0.130374957000344,0.154798761609907,0.129342965256278,0.831888544891641,10230
"2006","37","NC","165","Scotland County",2013,13630,0.303741746148202,0.845194424064563,37.3056493030081,26.9321349963316,0.00953778429933969,0.0946441672780631,0.110785033015407,0.137931034482759,0.198092443140132,0.168011738811445,1.16038151137197,4030
"2007","37","NC","167","Stanly County",2013,25230,0.433610780816488,0.659928656361474,44.1155766944114,32.7048751486326,0.0229885057471264,0.0642092746730083,0.13991280221958,0.157748711850971,0.235434007134364,0.206500198176774,1.10661910424098,7750
"2008","37","NC","169","Stokes County",2013,19500,0.466666666666667,0.594871794871795,43.422358974359,33.3054358974359,0.0420512820512821,0.0692307692307692,0.148717948717949,0.153333333333333,0.232820512820513,0.204615384615385,0.821025641025641,5760
"2009","37","NC","171","Surry County",2013,30170,0.452104739807756,0.695724229366921,41.9305270135897,30.5974146503149,0.0381173351010938,0.0765661252900232,0.14683460391117,0.170036460059662,0.19655286708651,0.164401723566457,0.951640702684786,8760
"2010","37","NC","173","Swain County",2013,7810,0.327784891165173,0.57618437900128,37.1554417413572,22.2892445582586,0.0089628681177977,0.0806658130601793,0.0717029449423816,0.170294494238156,0.0857874519846351,0.0845070422535211,0.374007682458387,2320
"2011","37","NC","175","Transylvania County",2013,13980,0.469957081545064,0.487839771101574,46.4915593705293,24.0997138769671,0.0121602288984263,0.0486409155937053,0.254649499284692,0.206723891273248,0.251788268955651,0.19241773962804,1.31330472103004,3710
"2012","37","NC","177","Tyrrell County",2013,1630,0.337423312883436,0.742331288343558,32.0705521472393,22.4674846625767,0.0245398773006135,0.0858895705521472,0.0920245398773006,0.171779141104294,0.147239263803681,0.116564417177914,0.582822085889571,420
"2013","37","NC","179","Union County",2013,90480,0.482316534040672,0.900972590627763,68.9928603006189,54.4724801061008,0.0113837312113174,0.0539345711759505,0.20579133510168,0.180150309460654,0.396330680813439,0.370579133510168,1.7683023872679,32380
"2014","37","NC","181","Vance County",2013,18540,0.271844660194175,0.839266450916936,37.1194714131607,26.6516720604099,0.011866235167206,0.0685005393743258,0.0889967637540453,0.138079827400216,0.174757281553398,0.148867313915858,0.907605177993527,5570
"2015","37","NC","183","Wake County",2013,457580,0.395690371082652,0.720376764718738,72.3830936666812,55.9604571878141,0.0030814283841077,0.0474889636784825,0.241509681367193,0.173980506141003,0.380654748896368,0.348944446872678,1.71732156125705,162260
"2016","37","NC","185","Warren County",2013,7610,0.306176084099869,0.727989487516426,35.5216819973719,24.8237844940867,0.0289093298291721,0.064388961892247,0.11826544021025,0.140604467805519,0.204993429697766,0.162943495400788,0.926544021024967,2250
"2017","37","NC","187","Washington County",2013,5260,0.338403041825095,0.701520912547528,36.4610266159696,24.1665399239544,0.026615969581749,0.0722433460076046,0.106463878326996,0.131178707224335,0.173003802281369,0.121673003802281,1.07319391634981,1380
"2018","37","NC","189","Watauga County",2013,18660,0.421221864951768,0.465166130760986,50.7099678456592,32.7248660235798,0.0284030010718114,0.0471596998928189,0.211682743837085,0.22508038585209,0.267416934619507,0.222936763129689,1.57781350482315,5200
"2019","37","NC","191","Wayne County",2013,51780,0.357667052916184,0.765739667825415,42.263460795674,30.7842603321746,0.0113943607570491,0.048474314407107,0.10293549633063,0.124372344534569,0.186558516801854,0.161838547701815,0.980397837002704,16770
"2020","37","NC","193","Wilkes County",2013,27250,0.460183486238532,0.64954128440367,41.585247706422,28.909247706422,0.0322935779816514,0.0803669724770642,0.173211009174312,0.169908256880734,0.185321100917431,0.15302752293578,1.04102752293578,8080
"2021","37","NC","195","Wilson County",2013,35550,0.318706047819972,0.807313642756681,43.1583966244726,31.9690576652602,0.00787623066104079,0.0745428973277075,0.126300984528833,0.133895921237693,0.237130801687764,0.208157524613221,1.18135021097046,10830
"2022","37","NC","197","Yadkin County",2013,15990,0.462789243277048,0.66166353971232,42.5552220137586,31.225641025641,0.0562851782363977,0.0637898686679174,0.153220762976861,0.156347717323327,0.222639149468418,0.183864915572233,0.988242651657286,4820
"2023","37","NC","199","Yancey County",2013,7160,0.501396648044693,0.581005586592179,39.4777932960894,26.6351955307263,0.0544692737430168,0.107541899441341,0.129888268156425,0.216480446927374,0.175977653631285,0.141061452513966,1.20530726256983,1860
"2024","38","ND","000","North Dakota",2013,361520,0.395469130338571,0.530150475768975,69.0868859260898,43.4015324186767,0.0763996459393671,0.0399424651471565,0.190750165965922,0.141209338349192,0.149286346536844,0.12582982960832,0.90833978756362,115780
"2025","38","ND","001","Adams County",2013,1120,0.446428571428571,0.464285714285714,49.7339285714286,35.2767857142857,0.196428571428571,0,0.178571428571429,0.1875,0.0982142857142857,0.0714285714285714,0.436607142857143,340
