"STATE","COUNTYNAME","fips","Year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"NM","Guadalupe County","35019",2015,1820,0.318681318681319,0.631868131868132,31.4725274725275,23.0945054945055,0.0989010989010989,0.032967032967033,0.0384615384615385,0.115384615384615,0.0989010989010989,0.0769230769230769,0.226373626373626,0.269230769230769
"NM","Harding County","35021",2015,310,0.483870967741935,0.451612903225806,41.6451612903226,21.7935483870968,0.354838709677419,0,0.193548387096774,0.193548387096774,0,0,0.296774193548387,0.193548387096774
"NM","Hidalgo County","35023",2015,1750,0.382857142857143,0.731428571428571,37.9382857142857,29.5325714285714,0.0628571428571429,0.0342857142857143,0.0971428571428571,0.131428571428571,0.102857142857143,0.0742857142857143,0.457142857142857,0.274285714285714
"NM","Lea County","35025",2015,28690,0.399790867898222,0.976646915301499,58.21411641687,44.6939700243987,0.0195189961659115,0.0411293133495992,0.0728476821192053,0.132798884628791,0.138027187173231,0.116416869989543,0.967933077727431,0.345067967933078
"NM","Lincoln County","35027",2015,9110,0.402854006586169,0.506037321624588,44.2737650933041,23.6275521405049,0.0307354555433589,0.026344676180022,0.173435784851811,0.214050493962678,0.173435784851811,0.137211855104281,0.785729967069155,0.226125137211855
"NM","Los Alamos County","35028",2015,8900,0.492134831460674,0.59438202247191,101.517752808989,69.3930337078652,0.00561797752808989,0.0134831460674157,0.333707865168539,0.138202247191011,0.432584269662921,0.344943820224719,2.48741573033708,0.344943820224719
"NM","Luna County","35029",2015,10560,0.348484848484849,0.819128787878788,31.797821969697,23.0473484848485,0.0198863636363636,0.116477272727273,0.0795454545454545,0.110795454545455,0.0738636363636364,0.0577651515151515,0.353125,0.247159090909091
"NM","McKinley County","35031",2015,32200,0.243167701863354,1.05031055900621,32.6801552795031,26.1364596273292,0.0239130434782609,0.0444099378881988,0.0338509316770186,0.125776397515528,0.0456521739130435,0.0437888198757764,0.302826086956522,0.266149068322981
"NM","Mora County","35033",2015,1980,0.333333333333333,0.565656565656566,32.8287878787879,20.3717171717172,0.141414141414141,0.0656565656565657,0.0808080808080808,0.176767676767677,0.0858585858585859,0.0707070707070707,0.263636363636364,0.242424242424242
"NM","Otero County","35035",2015,26830,0.388743943347,0.658218412225121,40.2650018635855,28.3617592247484,0.0134178158777488,0.0268356317554976,0.111815132314573,0.133805441669773,0.111442415206858,0.094670145359672,0.526351099515468,0.28289228475587
"NM","Quay County","35037",2015,3640,0.384615384615385,0.585164835164835,31.4,23.5486263736264,0.112637362637363,0.0302197802197802,0.0934065934065934,0.123626373626374,0.0769230769230769,0.0494505494505494,0.388186813186813,0.228021978021978
