"STATE","COUNTYNAME","fips","Year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"AL","Conecuh County","01035",2010,5665,0.303618711385702,0.624536628420124,31.5066195939982,23.2824360105914,0.0644307149161518,0.122506619593998,0.0660194174757282,0.150573698146514,0.112621359223301,0.0993821712268314,0.626831421006178,0.271315092674316
"AL","Coosa County","01037",2010,3375,0.367703703703704,0.646814814814815,36.5108148148148,28.1238518518519,0.0308148148148148,0.146074074074074,0.0737777777777778,0.116148148148148,0.136,0.133925925925926,0.697777777777778,0.303111111111111
"AL","Covington County","01039",2010,15808,0.424089068825911,0.642396255060729,38.3807565789474,28.9678643724696,0.0625632591093117,0.121900303643725,0.108552631578947,0.157957995951417,0.150366902834008,0.138600708502024,0.753352732793522,0.298772773279352
"AL","Crenshaw County","01041",2010,5950,0.379159663865546,0.687731092436975,34.544537815126,28.8265546218487,0.0894117647058824,0.101344537815126,0.0771428571428571,0.152941176470588,0.138655462184874,0.122857142857143,0.678319327731092,0.328739495798319
"AL","Cullman County","01043",2010,32924,0.496901956019925,0.675677317458389,42.0332280403353,31.3479224881545,0.0670331672943749,0.106183938768072,0.122676467014944,0.18120519985421,0.195389381606123,0.183179443567003,0.93873769894302,0.329516462155267
"AL","Dale County","01045",2010,20443,0.426062710952404,0.674411779093088,40.6526439367999,31.6998483588514,0.0255344127574231,0.0716626718192046,0.106050970992516,0.127182898791762,0.172479577361444,0.161082032969721,0.831189160103703,0.323827226923641
"AL","Dallas County","01047",2010,21757,0.184768120604863,0.634048811876637,27.6122167578251,21.0489038010755,0.0256928804522682,0.0943604357218367,0.0771246035758606,0.1409201636255,0.115594980925679,0.105713103828653,0.821574665624856,0.26589143723859
"AL","DeKalb County","01049",2010,27670,0.464727141308276,0.767654499457897,34.4335381279364,27.3593422479219,0.0874593422479219,0.147632815323455,0.0950487893024937,0.179761474521142,0.138200216841344,0.123960968558005,0.685001807011204,0.332779183230936
"AL","Elmore County","01051",2010,36521,0.406423701432053,0.64187727608773,46.1174392815093,35.2591659593111,0.0180444128035925,0.062840557487473,0.119958380110074,0.153281673557679,0.264560116097588,0.259001670271898,1.2051148654199,0.341775964513568
"AL","Escambia County","01053",2010,14493,0.375422617815497,0.716483819775064,38.0822466018078,28.3340923204306,0.0320154557372525,0.0862485337749258,0.0954943765955979,0.154005381908508,0.156006347892086,0.141378596563858,0.950734837507762,0.323190505761402
"AL","Etowah County","01055",2010,42429,0.429493978175305,0.66680807937967,41.5046784039218,30.660420938509,0.0270805345400551,0.0992952933135356,0.111574630559287,0.1756110207641,0.217822715595465,0.197294303424545,1.05823846897169,0.329633034009757
"AL","Fayette County","01057",2010,6325,0.501501976284585,0.69201581027668,37.0505928853755,29.8147035573123,0.0687747035573123,0.140079051383399,0.0899604743083004,0.180237154150198,0.149881422924901,0.126324110671937,0.846640316205534,0.303715415019763
"AL","Franklin County","01059",2010,13689,0.417196288991161,0.762290890496019,35.8341003725619,27.8584995251662,0.0633355248739864,0.11052670027029,0.0778727445394112,0.151581561837972,0.130323617503105,0.113960113960114,0.658411863540069,0.317919497406677
"AL","Geneva County","01061",2010,10547,0.459467147056035,0.657058879302171,36.0210486394235,27.8433677823078,0.0773679719351474,0.0922537214373756,0.0923485351284725,0.155020384943586,0.13122214847824,0.122973357352802,0.65487816440694,0.285009955437565
"AL","Greene County","01063",2010,3817,0.163479172124705,0.690856693738538,26.4967251768404,20.1650510872413,0.0812156143568247,0.121823421535237,0.0877652606759235,0.143306261461881,0.128373067854336,0.113963845952319,0.868221116059733,0.296305999476028
"AL","Hale County","01065",2010,8205,0.224009750152346,0.597196831200487,26.9653869591712,21.4433881779403,0.0553321145642901,0.0811700182815357,0.0639853747714808,0.125533211456429,0.117733089579525,0.113223644119439,0.647897623400366,0.271297989031079
"AL","Henry County","01067",2010,7472,0.410867237687366,0.656852248394004,41.4737687366167,30.3129014989293,0.0606263383297645,0.0839132762312634,0.120985010706638,0.141059957173448,0.186429336188437,0.177462526766595,1.05299785867238,0.308752676659529
"AL","Houston County","01069",2010,46084,0.378287475045569,0.654608974915372,45.7197508896797,34.2364595087232,0.021829702282788,0.0662919885426612,0.131629198854266,0.151202152590921,0.214347712872147,0.202608280531204,1.41723808697162,0.307047999305616
"AL","Jackson County","01071",2010,21587,0.482558947514708,0.653356186593783,39.4332236994487,30.2577477185343,0.0640663362208737,0.163894936767499,0.0887571223421504,0.163431695001621,0.152406540973734,0.135451892342614,0.671607912169361,0.326214851531014
"AL","Jefferson County","01073",2010,301115,0.310522557826744,0.659319529083573,54.9640502797934,39.088112515152,0.00343722498048918,0.0703950317984823,0.161924845989074,0.165166132540724,0.300210882885276,0.278358766584195,2.0578284044302,0.344801819902695
"AL","Lamar County","01075",2010,5460,0.509340659340659,0.693772893772894,37.1131868131868,28.2040293040293,0.0906593406593407,0.169047619047619,0.0912087912087912,0.20018315018315,0.13956043956044,0.116483516483516,0.91996336996337,0.315018315018315
"AL","Lauderdale County","01077",2010,37916,0.461388332102542,0.594340120265851,47.2278985125013,32.4726236944825,0.0458645426732778,0.107157928051482,0.146428948201287,0.182983437071421,0.225366599852305,0.200574955164047,1.29984703027746,0.328462918029328
"AL","Lawrence County","01079",2010,13676,0.480111143609242,0.676221117285756,39.4705323193916,31.3810324656332,0.106902603100322,0.137174612459784,0.097835624451594,0.167446621819245,0.175782392512431,0.166057326703715,0.890684410646388,0.347104416496052
"AL","Lee County","01081",2010,58277,0.368155533057639,0.670436021071778,45.9841961665837,35.3466032911783,0.010810439796146,0.0672306398750794,0.156493985620399,0.165193815742059,0.268871081215574,0.255709799749472,1.33467748854608,0.373303361531994
"AL","Limestone County","01083",2010,35741,0.471503315519991,0.676282140958563,51.8452197756078,40.1231918524943,0.0381914328082594,0.0937578691139028,0.142385495649254,0.15500405696539,0.285330572731597,0.271452953191013,1.40424162726281,0.362720684927674
"AL","Lowndes County","01085",2010,5716,0.196815955213436,0.690692792162351,29.9085024492652,23.1494051784465,0.0535339398180546,0.096221133659902,0.0610566829951015,0.188418474457663,0.114415675297411,0.11371588523443,0.69296710986704,0.322778166550035
"AL","Macon County","01087",2010,9678,0.156540607563546,0.586794792312461,28.8879933870634,22.3768340566233,0.0284149617689605,0.087724736515809,0.0562099607356892,0.184645587931391,0.140731556106634,0.130398842736102,0.903285802851829,0.279603223806572
"AL","Madison County","01089",2010,158186,0.403967481319459,0.639279076530161,61.9025008534257,46.2113587801702,0.0117519881658301,0.0655178081498995,0.194656922862959,0.149463290050953,0.329434968960591,0.305210322025969,1.81361814572718,0.357812954370172
"AL","Marengo County","01091",2010,10793,0.267488186787733,0.594366719169832,30.8323913647735,23.4945798202539,0.0500324284258316,0.0710645788937274,0.0793106643194663,0.126563513388307,0.145372000370611,0.128045955712036,0.874640970999722,0.249142963031595
"AL","Marion County","01093",2010,10936,0.498354059985369,0.672915142648135,36.8012984637893,27.7365581565472,0.0765362106803219,0.17840160936357,0.102688368690563,0.190471836137527,0.149140453547915,0.131675201170446,0.848573518653987,0.297915142648135
"AL","Marshall County","01095",2010,40382,0.435565350898915,0.727403298499331,40.0065128027339,29.6859987122976,0.0432618493388143,0.0844930909811302,0.110668119459165,0.173963647169531,0.187311178247734,0.170273884403942,0.906171066316676,0.342702194046853
"AL","Mobile County","01097",2010,183636,0.320879348275937,0.67614737850966,43.6127937877105,32.3752423272125,0.00681783528284214,0.0788734235117297,0.11231457884075,0.180106297240193,0.224612821015487,0.213754383672047,1.18093402165153,0.328497680193426
"AL","Monroe County","01099",2010,9483,0.342191289676263,0.702836655066962,37.0455552040494,28.1909733206791,0.0567331013392386,0.125593166719393,0.0924812822946325,0.171781081936096,0.146050827797111,0.128124011388801,0.907307813982917,0.277865654328799
"AL","Montgomery County","01101",2010,120827,0.220083259536362,0.57795856886292,40.5259254967847,30.0936462876675,0.00908737285540484,0.0501460766219471,0.116555074610807,0.164996234285383,0.210971057793374,0.201387107186308,1.42084136823723,0.301762023388812
"AL","Morgan County","01103",2010,53534,0.428961034109164,0.681137221205215,47.2084469682818,34.1568349086562,0.0285986475884485,0.103765831060634,0.140415436918594,0.146635782866963,0.237998281465984,0.217338513841671,1.40443456494938,0.342231105465685
"AL","Perry County","01105",2010,6373,0.122391338459124,0.480778283383022,17.3124117370155,13.3880433077044,0.0401694649301742,0.0630786128981641,0.0384434332339557,0.124745018044877,0.0627647889533971,0.0520947748313196,0.425388357131649,0.18735289502589
"AL","Pickens County","01107",2010,8006,0.349487884086935,0.701348988258806,35.7180864351736,27.2660504621534,0.0599550337247065,0.105420934299276,0.0886834873844616,0.135898076442668,0.14726455158631,0.128903322508119,0.874219335498376,0.304396702473145
"AL","Pike County","01109",2010,13332,0.311581158115812,0.638538853885389,46.1644914491449,29.1251875187519,0.0503300330033003,0.0678067806780678,0.107185718571857,0.143939393939394,0.157440744074407,0.145364536453645,0.845334533453345,0.312781278127813
"AL","Randolph County","01111",2010,9071,0.408664976298093,0.741704332488149,35.8497409326425,27.197221915996,0.0766177929665968,0.136368647337669,0.10274501157535,0.16679528166685,0.166574798809393,0.152243413074633,0.812589571160842,0.332708631903869
"AL","Russell County","01113",2010,24823,0.297304918825283,0.68472787334327,32.7277122023929,26.5931595697539,0.00978930830278371,0.0773879063771502,0.0889900495508198,0.183660315030415,0.169963340450389,0.167223945534383,0.885589977037425,0.342021512307135
"AL","St. Clair County","01115",2010,33624,0.482899119676422,0.684094694266,46.056001665477,36.9432250773257,0.0186473947180585,0.0942778967404235,0.123423744944088,0.162354270758982,0.301927194860814,0.294373066857007,1.15346181299072,0.350582916964073
"AL","Shelby County","01117",2010,87232,0.478081438004402,0.714428191489362,67.5826302274395,51.5531112435803,0.00770359501100514,0.0654232391782832,0.228001192223037,0.177664159941306,0.427618305209098,0.409734959647836,2.29170487894351,0.374335106382979
"AL","Sumter County","01119",2010,5522,0.20264396957624,0.67366896052155,30.0834842448388,22.1501267656646,0.0699022093444404,0.105034407823252,0.0720753350235422,0.171133647229265,0.12676566461427,0.111915972473741,0.877942774357117,0.316189786309308
"AL","Talladega County","01121",2010,32340,0.365924551638837,0.692517006802721,39.1238095238095,30.3650896722325,0.0158008658008658,0.11413110698825,0.087012987012987,0.131323438466296,0.196196660482375,0.184848484848485,0.981880024737168,0.33543599257885
"AL","Tallapoosa County","01123",2010,18737,0.36056999519667,0.643699631744676,39.3194214655494,29.7103591823664,0.0224689117788333,0.116080482467844,0.110476597107328,0.14255216950419,0.17852377648503,0.162192453434381,0.911992314671506,0.338688157122271
"AL","Tuscaloosa County","01125",2010,79203,0.350466522732725,0.649811244523566,48.1619383104175,35.7021072434125,0.0129035516331452,0.0744163731171799,0.131522795853692,0.141055263058218,0.258146787369165,0.245609383482949,1.53881797406664,0.332979811370781
"AL","Walker County","01127",2010,26037,0.468909628605446,0.700618350808465,56.5477589584053,32.4670276913623,0.0231977570380612,0.0983600261166801,0.105734147559243,0.150401351922264,0.182432691938395,0.163651726389369,1.03905979951607,0.323462764527403
"AL","Washington County","01129",2010,7484,0.39497594869054,0.692677712453234,40.6956173169428,31.8976483164083,0.0733564938535542,0.108898984500267,0.072421165152325,0.179315873864244,0.173971138428648,0.149118118653127,1.02030999465526,0.318278995189738
"AL","Wilcox County","01131",2010,8090,0.139307787391842,0.4610630407911,18.3470951792336,13.3117428924598,0.0341161928306551,0.0603213844252163,0.0488257107540173,0.125092707045735,0.0676143386897404,0.0592088998763906,0.450185414091471,0.166996291718171
"AL","Winston County","01133",2010,9266,0.49902870710123,0.665551478523635,36.6529246708396,27.74476581049,0.0655083099503561,0.180228793438377,0.0945391754802504,0.199546729980574,0.156270235268724,0.134038420030218,0.782538312108785,0.295165119792791
"AK","Alaska","02000",2010,373368,0.345342932441988,0.554238713548028,57.5427808489212,41.4475263011292,0.00331576353624306,0.246279809731953,0.239929506545821,0.151183282980866,0.228375222300786,0.217115553555741,0.845908058537422,0.343867176619314
"AK","Aleutians East Borough","02013",2010,1063,0.262464722483537,0.487300094073377,37.8852304797742,27.1269990592662,0,0.283160865475071,0.269049858889934,0.280338664158043,0.0385700846660395,0.0460959548447789,0.242709313264346,0.253057384760113
"AK","Aleutians West Census Area","02016",2010,2292,0.278359511343805,0.515270506108202,47.499127399651,40.1143106457243,0,0.326352530541012,0.182809773123909,0.130453752181501,0.0833333333333333,0.0815881326352531,0.306719022687609,0.268324607329843
"AK","Anchorage Municipality","02020",2010,162143,0.323350375902753,0.515884126974337,63.7395200532863,46.1315197079122,0.00198590133400764,0.226633280499312,0.229069401700968,0.125339977674028,0.272691389699216,0.25697069870423,1.05928100503876,0.350388237543403
"AK","Bethel Census Area","02050",2010,7182,0.293790030632136,0.950153160679476,34.9915065441381,29.2768031189084,0,0.344054580896686,0.103870788081314,0.173767752715121,0.0218602060707324,0.0504037872458925,0.211222500696185,0.355054302422723
"AK","Bristol Bay Borough","02060",2010,602,0.323920265780731,0.398671096345515,54.0697674418605,37.2774086378738,0,0.17109634551495,0.428571428571429,0.431893687707641,0.104651162790698,0.101328903654485,0.759136212624585,0.290697674418605
"AK","Denali Borough","02068",2010,1162,0.374354561101549,0.443201376936317,57.5765920826162,43.9931153184165,0,0.324440619621343,0.22289156626506,0.14974182444062,0.0774526678141136,0.134251290877797,0.506884681583477,0.302925989672978
"AK","Dillingham Census Area","02070",2010,2319,0.277274687365244,0.738680465717982,38.9909443725744,28.895213454075,0,0.236308753773178,0.659767141009056,0.342388960758948,0.0668391548081069,0.0664079344545063,0.368262181974989,0.338076757222941
"AK","Fairbanks North Star Borough","02090",2010,50393,0.36499116940845,0.532831940944179,56.2280078582343,42.2090369694204,0.00430615363244895,0.223542952394182,0.224416089536245,0.113567360546108,0.202825789296132,0.189252475542238,0.709225487666938,0.362371757982259
"AK","Haines Borough","02100",2010,1400,0.362857142857143,0.389285714285714,44.9278571428571,25.1007142857143,0,0.257857142857143,0.237857142857143,0.269285714285714,0.145714285714286,0.122857142857143,0.493571428571429,0.297857142857143
"AK","Hoonah-Angoon Census Area","02105",2010,1057,0.360454115421003,0.429517502365184,38.7228003784295,23.0529801324503,0,0.320719016083254,0.291390728476821,0.310312204351939,0.0397350993377483,0.0624408703878903,0.231788079470199,0.270577105014191
"AK","Juneau City and Borough","02110",2010,18029,0.337622718952798,0.459759276720839,59.8759221254645,42.0450385490044,0.00183038438071995,0.229740972877031,0.284097842365079,0.15724665816185,0.263741749403738,0.2477120195241,0.710022741139276,0.334128348771424
"AK","Kenai Peninsula Borough","02122",2010,29789,0.396287220114807,0.506797811272617,55.7448051294102,36.4335828661587,0.008056665211991,0.252979287656518,0.228574305951861,0.21776494679244,0.21756353016214,0.200208130517976,0.852059485044815,0.312732887978784
"AK","Ketchikan Gateway Borough","02130",2010,7479,0.348442305121005,0.492712929536034,51.7442171413291,35.8739136248162,0,0.272228907607969,0.237331194009894,0.177029014574141,0.210589651022864,0.19387618665597,0.721219414360209,0.315683914961893
"AK","Kodiak Island Borough","02150",2010,7320,0.369808743169399,0.633743169398907,51.5848360655738,34.1670765027322,0.00368852459016393,0.241939890710383,0.220355191256831,0.212568306010929,0.204371584699454,0.194262295081967,0.720491803278689,0.385655737704918
"AK","Lake and Peninsula Borough","02164",2010,782,0.309462915601023,0.625319693094629,37.8989769820972,24.7774936061381,0,0.312020460358056,0.615089514066496,0.345268542199488,0,0.0268542199488491,0.20460358056266,0.322250639386189
"AK","Matanuska-Susitna Borough","02170",2010,42477,0.421592862019446,0.652470748875862,57.0680603620783,41.7912046519293,0.00647409186147798,0.283235633401606,0.180992066294701,0.158273889398969,0.289168255761942,0.277020505214587,0.883442804341173,0.350307225086517
"AK","Nome Census Area","02180",2010,4127,0.250787496971165,0.84783135449479,41.2740489459656,32.4678943542525,0,0.335352556336322,0.151199418463775,0.13278410467652,0.0610613036103707,0.0639689847346741,0.235279864308214,0.369517809546886
"AK","North Slope Borough","02185",2010,4078,0.192496321726336,0.632172633643943,41.9546346248161,33.3229524276606,0,0.173124080431584,0.764835703776361,0.0735654732712114,0.0505149583128985,0.0590975968612065,0.401912702305051,0.244727807748897
"AK","Northwest Arctic Borough","02188",2010,2944,0.246603260869565,0.904551630434783,42.718410326087,33.6847826086956,0,0.346807065217391,0.795516304347826,0.0968070652173913,0.0234375,0.047554347826087,0.2421875,0.369904891304348
"AK","Petersburg Census Area","02195",2010,2102,0.362987630827783,0.465271170313987,45.1089438629876,25.1427212178877,0,0.245956232159848,0.283539486203616,0.394386298763083,0.166983824928639,0.145575642245481,0.803044719314938,0.304947668886774
"AK","Prince of Wales-Hyder Census Area","02198",2010,2499,0.363345338135254,0.575430172068828,39.9523809523809,29.5402160864346,0,0.374549819927971,0.188875550220088,0.228491396558623,0.0560224089635854,0.0808323329331733,0.443777511004402,0.302120848339336
"AK","Sitka City and Borough","02220",2010,4885,0.343295803480041,0.462436028659161,52.1987717502559,33.0847492323439,0,0.181166837256909,0.304401228249744,0.264278403275333,0.201842374616172,0.18403275332651,0.607369498464688,0.346366427840328
"AK","Skagway Municipality","02230",2010,679,0.297496318114875,0.276877761413844,50.8762886597938,34.2680412371134,0,0.413843888070692,0.188512518409426,0.209131075110457,0.142857142857143,0.12960235640648,0.312223858615611,0.213549337260677
"AK","Southeast Fairbanks Census Area","02240",2010,3608,0.437915742793792,0.677660753880266,47.5177383592018,35.3506097560976,0.0254988913525499,0.30460088691796,0.215354767184035,0.16629711751663,0.0404656319290466,0.101164079822616,0.732815964523282,0.327050997782705
"AK","Valdez-Cordova Census Area","02261",2010,5544,0.361471861471861,0.493686868686869,57.7077922077922,37.9227994227994,0.00577200577200577,0.257215007215007,0.248376623376623,0.251082251082251,0.140151515151515,0.141594516594517,0.615079365079365,0.300324675324675
"AK","Wade Hampton Census Area","02270",2010,3001,0.229256914361879,1.14395201599467,22.6877707430856,18.2082639120293,0,0.409863378873709,0.0713095634788404,0.184271909363545,0.0106631122959014,0.0106631122959014,0.0356547817394202,0.404865044985005
"AK","Wrangell City and Borough","02275",2010,1214,0.36161449752883,0.42339373970346,39.7248764415156,24.8929159802306,0,0.215815485996705,0.296540362438221,0.331136738056013,0.127677100494234,0.125205930807249,0.514827018121911,0.273476112026359
"AK","Yakutat City and Borough","02282",2010,324,0.287037037037037,0.459876543209877,42.7746913580247,30.0339506172839,0,0.240740740740741,0.274691358024691,0.37962962962963,0.108024691358025,0.095679012345679,0.348765432098765,0.265432098765432
"AK","Yukon-Koyukuk Census Area","02290",2010,2874,0.234516353514266,0.574808629088379,31.5702853166319,23.5998608211552,0,0.385525400139179,0.667710508002784,0.136395267919276,0.0184411969380654,0.0205288796102992,0.10125260960334,0.308977035490605
"AZ","Arizona","04000",2010,2717973,0.383475479704912,0.717871737504383,51.7536071918301,36.8350097664693,0.00315529256545227,0.0941999791756577,0.17854040492676,0.148031271833826,0.305165283098839,0.280403079795127,1.00281496541724,0.334973526227082
"AZ","Apache County","04001",2010,23938,0.311847272119642,1.10439468627287,33.6213133929317,27.7694460690116,0.0456596206867742,0.144581836410728,0.0401871501378561,0.130879772746261,0.0754031247389089,0.0752778009858802,0.459562202356087,0.331690199682513
"AZ","Cochise County","04003",2010,53961,0.441615240636756,0.667445006578825,44.560423268657,32.0130835232853,0.0121569281518133,0.0773892255517874,0.158911065399085,0.130890828561368,0.247048794499731,0.224829043197865,0.736216897388855,0.308222605214877
"AZ","Coconino County","04005",2010,56641,0.348863897176957,0.663388711357497,47.442259140905,34.1000865097721,0.00790946487526703,0.108419695979944,0.157747921117212,0.149167564131989,0.250419307568722,0.230716265602655,1.24907752334881,0.328101551879381
"AZ","Gila County","04007",2010,21591,0.427446621277384,0.621601593256449,40.0790607197443,25.4111898476217,0.00666944560233431,0.0964290676670835,0.171506646287805,0.163308786068269,0.261266268352554,0.215135936269742,0.754805242925293,0.266360983743226
"AZ","Graham County","04009",2010,10865,0.473446847676024,0.974505292222734,42.6347906120571,32.6918545789231,0.0190520018407731,0.118453750575242,0.106120570639669,0.13382420616659,0.234606534744593,0.209111826967326,1.1772664519098,0.352139898757478
"AZ","Greenlee County","04011",2010,3054,0.457760314341847,0.927635887360838,48.7419777341192,42.4787164374591,0.031434184675835,0.159462999345121,0.0844793713163065,0.0841519318925999,0.10248853962017,0.0910281597904388,0.400130975769483,0.388670595939751
"AZ","La Paz County","04012",2010,6547,0.383076218115167,0.670230639987781,33.2187261341072,22.2321674049183,0.0103864365358179,0.0934779288223614,0.0989766305177944,0.135176416679395,0.146632045211547,0.125400946998625,0.371467847869253,0.252482052848633
"AZ","Maricopa County","04013",2010,1677830,0.372569926631423,0.731558620360823,56.0519963285911,40.5579945524874,0.00153293241865982,0.0857208418016128,0.186643462090915,0.15116251348468,0.324531090754129,0.301927489674162,1.11500807590757,0.346643581292503
"AZ","Mohave County","04015",2010,79480,0.417035732259688,0.569967287367891,38.6579013588324,23.8460996477101,0.00338449924509311,0.122408152994464,0.139129340714645,0.13380724710619,0.242966784096628,0.218344237544036,0.538500251635632,0.237619526925013
"AZ","Navajo County","04017",2010,37513,0.408365100098632,0.939034468051076,37.2254418468264,27.1003385493029,0.01985978194226,0.147655479433796,0.103084264121771,0.144056727001306,0.192200037320396,0.170021059366086,0.794311305414123,0.313811212113134
"AZ","Pima County","04019",2010,422175,0.375552792088589,0.629134837448925,49.4744596435128,34.1010955172618,0.00171492864333511,0.0790359448096169,0.202446852608515,0.145837626576657,0.311491679990525,0.277517617101913,0.960767454254752,0.331668147095399
"AZ","Pinal County","04021",2010,125967,0.440242285677995,0.789873538307652,44.5932903061913,32.7931759905372,0.00433446855128724,0.101367818555653,0.139552422459851,0.130089626648249,0.313423356910937,0.293648336469075,0.66322131986949,0.350123445029254
"AZ","Santa Cruz County","04023",2010,20498,0.402380720070251,1.01044004293102,38.6663576934335,25.9793638403747,0.00702507561713338,0.139477022148502,0.0973753536930432,0.197043614011123,0.182993462776856,0.167967606595765,0.477753927212411,0.321933847204605
"AZ","Yavapai County","04025",2010,95399,0.449983752450235,0.493747313913144,44.6205725426891,24.8608580802734,0.00553464921015944,0.0919611316680468,0.226564219750731,0.178104592291324,0.316900596442311,0.268346628371367,0.946278262874873,0.267183094162413
"AZ","Yuma County","04027",2010,82514,0.414317570351698,0.95767990886395,36.4213345614078,26.9133116804421,0.00407203626051337,0.25360544877233,0.0763022032624767,0.108199820636498,0.177557747776135,0.164832634462031,0.470114162445161,0.319885110405507
"AR","Arkansas","05000",2010,1223282,0.412684891954594,0.668571106253505,46.502974784228,32.9200846575033,0.0363947152005833,0.102220093159222,0.146032558314436,0.160230429287768,0.207244118690539,0.187592067896037,1.09176216113701,0.317663465987401
"AR","Arkansas County","05001",2010,8340,0.397122302158273,0.628896882494005,43.4099520383693,30.9970023980815,0.0414868105515588,0.094484412470024,0.141606714628297,0.151918465227818,0.135971223021583,0.121942446043165,1.0363309352518,0.29484412470024
"AR","Ashley County","05003",2010,8994,0.41839003780298,0.697576161885702,41.3447854124972,31.0852790749388,0.0369134978874805,0.116633311096286,0.0906159661996887,0.141094062708472,0.152434956637758,0.128307760729375,0.954747609517456,0.298865910607071
